player.id,player.name,season_id,season,games,minutes
2948,Nabil Fekir,90,2020_2021,1,85.7338
2961,Yann Bodiger,90,2020_2021,1,98.60491667
3023,Yuri Berchiche Izeta,90,2020_2021,2,124.9983667
3042,Mikel Merino Zazón,90,2020_2021,2,191.4548167
3093,Florian Grégoire Claude Lejeune,90,2020_2021,2,189.9698333
3163,Mariano Díaz Mejía,90,2020_2021,1,22.42938333
3245,Thomas Lemar,90,2020_2021,2,24.38358333
3246,Guido Marcelo Carrillo,90,2020_2021,1,21.58931667
3265,José Luis Sanmartín Mato,90,2020_2021,2,120.6980333
3308,Kieran Trippier,90,2020_2021,2,194.6848333
3366,Diego Carlos Santos Silva,90,2020_2021,2,141.0566167
3417,Saidy Janko,90,2020_2021,1,66.5687
3437,Francis Joseph Coquelin,90,2020_2021,2,82.11946667
3497,Vicente Iborra De La Fuente,90,2020_2021,1,48.1653
3498,Ignacio Monreal Eraso,90,2020_2021,1,96.08638333
3501,Philippe Coutinho Correia,90,2020_2021,11,671.8519833
3509,Thibaut Courtois,90,2020_2021,2,193.5761167
3515,Alberto Moreno Pérez,90,2020_2021,1,59.82505
3610,Roque Mesa Quevedo,90,2020_2021,2,133.54285
3666,Robert Kenedy Nunes do Nascimento,90,2020_2021,1,27.936
3721,Etienne Capoue,90,2020_2021,1,76.40888333
3804,Ferland Mendy,90,2020_2021,2,193.5761167
3810,Shinji Okazaki,90,2020_2021,1,20.65368333
3991,Allan Romeo Nyom,90,2020_2021,1,97.29926667
4267,Mouctar Diakhaby,90,2020_2021,2,130.8928333
4345,Lucas Ariel Ocampos,90,2020_2021,1,61.27363333
4367,Gonçalo Manuel Ganchinho Guedes,90,2020_2021,2,187.96375
4445,Jules Koundé,90,2020_2021,2,190.0119833
4447,Martin Braithwaite Christensen,90,2020_2021,26,1058.569683
4546,Dimitri Foulquier,90,2020_2021,2,187.6104
4629,José Ramiro Funes Mori,90,2020_2021,1,10.15236667
4691,Claudio Andrés Bravo Muñoz,90,2020_2021,1,98.3483
4926,Francisco Román Alarcón Suárez,90,2020_2021,1,22.16425
5186,Denis Cheryshev,90,2020_2021,1,96.78223333
5198,Diego da Silva Costa,90,2020_2021,1,22.39635
5199,Jorge Resurrección Merodio,90,2020_2021,2,194.6848333
5200,Lucas Vázquez Iglesias,90,2020_2021,2,97.76863333
5201,Sergio Ramos García,90,2020_2021,1,97.09986667
5202,José Ignacio Fernández Iglesias,90,2020_2021,2,138.5888667
5203,Sergio Busquets i Burgos,90,2020_2021,33,2435.57605
5211,Jordi Alba Ramos,90,2020_2021,33,3057.9006
5213,Gerard Piqué Bernabéu,90,2020_2021,18,1569.832183
5214,William Silva de Carvalho,90,2020_2021,1,98.3483
5217,Iago Aspas Juncal,90,2020_2021,2,177.0982333
5246,Luis Alberto Suárez Díaz,90,2020_2021,1,96.40955
5259,José María Giménez de Vargas,90,2020_2021,1,98.27528333
5463,Luka Modrić,90,2020_2021,2,123.0473
5470,Ivan Rakitić,90,2020_2021,2,140.6799833
5477,Ousmane Dembélé,90,2020_2021,27,1646.65615
5485,Raphaël Varane,90,2020_2021,1,97.09986667
5487,Antoine Griezmann,90,2020_2021,33,2467.686833
5492,Samuel Yves Umtiti,90,2020_2021,11,546.4491333
5503,Lionel Andrés Messi Cuccittini,90,2020_2021,35,3214.61605
5523,Renato Fabrizio Tapia Cortijo,90,2020_2021,1,78.31293333
5539,Carlos Henrique Casimiro,90,2020_2021,2,188.85035
5552,Marcelo Vieira da Silva Júnior,90,2020_2021,1,22.16366667
5563,José Andrés Guardado Hernández,90,2020_2021,1,97.66195
5574,Toni Kroos,90,2020_2021,2,171.4118667
5598,Óscar Esau Duarte Gaitán,90,2020_2021,1,60.9456
5633,Yannick Ferreira Carrasco,90,2020_2021,2,190.5032667
5688,Carlos Arturo Bacca Ahumada,90,2020_2021,1,9.687366667
5691,Johan Andrés Mojica Palacio,90,2020_2021,1,93.94706667
5719,Marco Asensio Willemsen,90,2020_2021,2,117.2385167
6297,Maximiliano Gómez González,90,2020_2021,2,194.4164333
6301,Youssef En-Nesyri,90,2020_2021,2,82.76281667
6330,Adnan Januzaj,90,2020_2021,2,91.22065
6376,Stefan Savić,90,2020_2021,2,194.6848333
6377,Ángel Martín Correa,90,2020_2021,2,163.0884
6378,Jan Oblak,90,2020_2021,2,194.6848333
6379,Sergi Roberto Carnicer,90,2020_2021,15,1023.802767
6381,Saúl Ñíguez Esclapez,90,2020_2021,2,181.7320667
6387,Iñigo Córdoba Kerejeta,90,2020_2021,1,46.98356667
6391,Raúl García Escudero,90,2020_2021,2,175.35155
6392,Íñigo Lekue Martínez,90,2020_2021,1,10.90346667
6393,Iñaki Williams Arthuer,90,2020_2021,2,178.33445
6397,Unai Núñez Gestoso,90,2020_2021,1,95.2726
6401,Kevin Gameiro,90,2020_2021,1,15.65681667
6402,Francisco Alcácer García,90,2020_2021,2,105.4771
6564,Pablo Maffeo Becerra,90,2020_2021,1,80.63743333
6565,Pere Pons Riera,90,2020_2021,1,19.54253333
6579,Pedro Alcalá Guirado,90,2020_2021,1,67.89273333
6581,Jonathan Rodríguez Menéndez,90,2020_2021,2,54.29458333
6582,Cristian Portugués Manzanera,90,2020_2021,2,126.0114
6583,Carlos Soler Barragán,90,2020_2021,2,194.4164333
6585,Jeison Fabián Murillo Cerón,90,2020_2021,1,99.32313333
6587,Antonio Latorre Grueso,90,2020_2021,1,63.5236
6589,Geoffrey Kondogbia,90,2020_2021,2,31.59643333
6590,Norberto Murara Neto,90,2020_2021,6,579.91165
6591,Ignacio Vidal Miralles,90,2020_2021,2,189.3031833
6592,Rúben Miguel Nunes Vezo,90,2020_2021,2,190.35075
6594,Santiago Mina Lorenzo,90,2020_2021,2,129.3562167
6595,Daniel Parejo Muñoz,90,2020_2021,2,189.8537167
6596,José Luis Gayà Peña,90,2020_2021,2,194.4164333
6603,Dimitrios Siovas,90,2020_2021,2,188.8337167
6604,Darko Brašanac,90,2020_2021,1,29.90958333
6609,Denis Suárez Fernández,90,2020_2021,2,192.8339333
6611,Ángel Luis Rodríguez Díaz,90,2020_2021,1,63.52403333
6612,Rubén Duarte Sánchez,90,2020_2021,2,189.9698333
6613,Rubén Sobrino Pozuelo,90,2020_2021,1,97.54343333
6615,Víctor Laguardia Cisneros,90,2020_2021,2,142.9862667
6616,Munir El Haddadi Mohamed,90,2020_2021,2,79.77901667
6618,Martín Aguirregabiria Padilla,90,2020_2021,2,103.8014333
6622,Tomás Pina Isla,90,2020_2021,2,147.0667833
6627,Damián Nicolás Suárez Suárez,90,2020_2021,2,191.4287833
6629,Fernando Pacheco Flores,90,2020_2021,2,189.9698333
6630,Jorge Molina Vidal,90,2020_2021,1,34.07358333
6632,Manuel Alejandro García Sánchez,90,2020_2021,1,23.16646667
6634,Djené Dakonam Ortega,90,2020_2021,2,191.4287833
6648,Aïssa Mandi,90,2020_2021,2,157.9065833
6649,Óscar de Marcos Arana,90,2020_2021,2,132.6885333
6651,Joaquín Sánchez Rodríguez,90,2020_2021,1,64.99301667
6656,Mikel Rico Moreno,90,2020_2021,2,161.4037333
6657,Sergio León Limones,90,2020_2021,2,34.22278333
6658,Cristian Tello Herrera,90,2020_2021,2,84.29241667
6663,Antonio Barragán Fernández,90,2020_2021,1,93.94706667
6665,Íñigo Martínez Berridi,90,2020_2021,2,189.2790167
6667,Mikel Vesga Arruti,90,2020_2021,2,94.72981667
6668,José Luis Morales Nogales,90,2020_2021,2,117.9256
6670,Andoni Gorosabel Espinosa,90,2020_2021,2,157.2525167
6672,Jorge Andújar Moreno,90,2020_2021,2,87.03815
6673,Sergio Canales Madrazo,90,2020_2021,2,100.70485
6676,Igor Zubeldia Elorza,90,2020_2021,2,179.6021667
6681,José Manuel Rodríguez Benito,90,2020_2021,1,76.92613333
6682,Sergio Postigo Redondo,90,2020_2021,1,95.62636667
6684,Roger Martí Salvador,90,2020_2021,2,141.9001333
6685,Mikel Oyarzabal Ugarte,90,2020_2021,1,95.36843333
6689,Álvaro Odriozola Arzallus,90,2020_2021,1,53.69486667
6693,Raúl Rodríguez Navas,90,2020_2021,1,95.36925
6695,Juan Miguel Jiménez López,90,2020_2021,1,78.37736667
6699,Ander Capa Rodríguez,90,2020_2021,2,178.37555
6701,Joan Jordán Moreno,90,2020_2021,2,178.6106667
6718,Sergio Escudero Palomo,90,2020_2021,1,94.9309
6721,Willian José da Silva,90,2020_2021,1,96.08638333
6722,David Soria Solís,90,2020_2021,2,191.4287833
6724,Manuel Agudo Durán,90,2020_2021,2,104.66195
6732,Lucas Pérez Martínez,90,2020_2021,1,82.40808333
6733,Pedro Mosquera Parada,90,2020_2021,1,92.27018333
6735,Adrián López Álvarez,90,2020_2021,1,22.85723333
6746,Gabriel Armando de Abreu,90,2020_2021,2,194.4164333
6752,Víctor Ruíz Torre,90,2020_2021,2,131.0024167
6755,Sergio Asenjo Andrés,90,2020_2021,2,189.8537167
6757,Aarón Martín Caricol,90,2020_2021,1,93.5108
6760,Enes Ünal,90,2020_2021,2,57.02221667
6766,Gerard Moreno Balaguero,90,2020_2021,2,180.16635
6771,Manuel Trigueros Muñoz,90,2020_2021,2,112.9827333
6772,Mario Gaspar Pérez Martínez,90,2020_2021,2,100.5818667
6773,Federico Santiago Valverde Dipetta,90,2020_2021,2,133.1550833
6775,Daniel García Carrillo,90,2020_2021,2,122.6760333
6782,Enis Bardhi,90,2020_2021,1,60.55406667
6784,Antonio García Aranda,90,2020_2021,1,94.72438333
6785,Yassine Bounou,90,2020_2021,2,190.0119833
6786,David Timor Copoví,90,2020_2021,1,8.395133333
6787,Pedro López Muñoz,90,2020_2021,1,15.9261
6789,Mikel Balenziaga Oruesagasti,90,2020_2021,1,64.28065
6790,Mario Hermoso Canseco,90,2020_2021,2,194.6848333
6796,Nemanja Radoja,90,2020_2021,1,28.07996667
6797,Daniel Wass,90,2020_2021,2,194.4164333
6799,Brais Méndez Portela,90,2020_2021,1,93.5108
6803,Emre Mor,90,2020_2021,1,63.47771667
6805,Hugo Mallo Novegil,90,2020_2021,1,99.32313333
6807,Roberto Suárez Pier,90,2020_2021,1,94.72438333
6809,Erick Cathriel Cabaco Almada,90,2020_2021,1,97.29926667
6821,Jesús Navas González,90,2020_2021,2,190.0119833
6826,Clément Lenglet,90,2020_2021,32,2548.38265
6830,Facundo Sebastián Roncaglia,90,2020_2021,1,95.36925
6840,Marcos Llorente Moreno,90,2020_2021,2,172.2884833
6842,Iker Muniain Goñi,90,2020_2021,2,189.2790167
6851,Aitor Ruibal García,90,2020_2021,2,101.7505833
6863,Mauro Wilney Arambarri Rosa,90,2020_2021,2,145.3562667
6872,Bruno González Cabrera,90,2020_2021,1,96.01051667
6877,Yeray Álvarez López,90,2020_2021,1,94.00641667
6880,Arnaldo Antonio Sanabria Ayala,90,2020_2021,1,73.93883333
6892,Pau Francisco Torres,90,2020_2021,2,189.8537167
6893,Jesús Vallejo Lázaro,90,2020_2021,1,46.88498333
6898,Jaume Doménech Sánchez,90,2020_2021,1,100.3576833
6901,Nemanja Maksimović,90,2020_2021,2,140.4718333
6906,Jon Bautista Orgilles,90,2020_2021,1,11.82203333
6908,Iván Alejo Peralta,90,2020_2021,2,48.16923333
6923,Joaquín Navarro Jiménez,90,2020_2021,1,40.21698333
6930,Jonathan Calleri,90,2020_2021,1,70.98836667
6935,Adrián Marín Gómez,90,2020_2021,2,42.97075
6947,Miralem Pjanić,90,2020_2021,17,600.2308167
6982,Maxime Gonalons,90,2020_2021,1,34.27538333
7006,Alejandro Darío Gómez,90,2020_2021,1,45.97553333
7022,Jesús Joaquín Fernández Sáez de la Torre,90,2020_2021,2,110.2329667
7030,Raúl Albiol i Tortajada,90,2020_2021,2,173.1929333
7064,Lucas Ariel Boyé,90,2020_2021,1,72.35775
7068,Marc Bartra Aregall,90,2020_2021,1,98.3483
7104,Mathías Olivera Miramontes,90,2020_2021,1,97.29926667
7105,Fabián Ariel Orellana Valenzuela,90,2020_2021,1,36.98348333
7478,Alejandro Berenguer Remiro,90,2020_2021,2,56.59048333
7578,Anthony Rubén Lozano Colón,90,2020_2021,1,36.9691
7897,Miguel Ángel Garrido Cifuentes,90,2020_2021,1,60.29426667
7910,Lorenzo Jesús Morón García,90,2020_2021,2,36.35815
8118,Frenkie de Jong,90,2020_2021,34,3075.177433
8540,Kenan Kodro,90,2020_2021,1,86.60178333
8572,Karim Rekik,90,2020_2021,1,48.95536667
8652,Jasper Cillessen,90,2020_2021,1,94.05875
8654,Ante Budimir,90,2020_2021,2,99.27386667
8819,Alexander Isak,90,2020_2021,2,114.8185
8866,Carlos Fernández Luna,90,2020_2021,2,34.0922
9462,José Ignacio Peleteiro Ramallo,90,2020_2021,1,63.64001667
9857,José Manuel Sánchez Guillén,90,2020_2021,1,93.94706667
10605,Rodrigo Andrés Battaglia,90,2020_2021,2,189.9698333
10709,Modibo Sagnan,90,2020_2021,2,21.82768333
11167,Felipe Augusto de Almeida Monteiro,90,2020_2021,2,100.5911167
11291,Laureano Antonio Villa Suárez,90,2020_2021,1,48.98276667
11296,Óscar Plano Pedreño,90,2020_2021,2,137.5377667
11298,José Ignacio Martínez García,90,2020_2021,2,190.9416
11300,Rubén Alcaraz Jiménez,90,2020_2021,2,190.9416
11301,Miguel Alfonso Herrero Javaloyas,90,2020_2021,1,57.39875
11302,Jordi Masip López,90,2020_2021,2,190.9416
11388,Néstor Alejandro Araújo Razo,90,2020_2021,2,161.1513
11389,Francisco José Beltrán Peinado,90,2020_2021,2,113.4651167
11391,Borja Iglesias Quintas,90,2020_2021,1,85.71326667
11501,Darwin Daniel Machís Marcano,90,2020_2021,2,140.0641667
11538,Alejandro Moreno Lopera,90,2020_2021,2,196.01025
11550,Jaime Mata Arnaiz,90,2020_2021,1,70.88253333
11669,Gonzalo Julián Melero Manzanares,90,2020_2021,2,176.0286667
11670,David Ferreiro Quiroga,90,2020_2021,2,100.9403833
11671,Juan Camilo Hernández Suárez,90,2020_2021,1,88.90413333
11675,Moisés Gómez Bordonado,90,2020_2021,2,113.4448333
11676,Jorge Miramón Santagertrudis,90,2020_2021,2,103.3126
11677,Jorge Pulido Mayoral,90,2020_2021,2,168.1795167
11748,Unai Simón Mendibil,90,2020_2021,2,189.2790167
12021,Óliver Torres Muñoz,90,2020_2021,2,43.05728333
12041,João Félix Sequeira,90,2020_2021,2,112.3753
12072,Pere Milla Peña,90,2020_2021,1,72.57906667
12073,Pablo Hervías Ruiz,90,2020_2021,2,124.3729
12419,Lucas Torró Marset,90,2020_2021,1,84.24798333
13599,Carles Aleña Castillo,90,2020_2021,3,101.3428167
13620,Éder Gabriel Militão,90,2020_2021,1,96.47625
15880,Emiliano Ariel Rigoni,90,2020_2021,1,60.38968333
16003,Fernando Francisco Reges,90,2020_2021,2,190.0119833
16212,Óscar Rodríguez Arnaiz,90,2020_2021,1,31.67148333
16249,Yangel Clemente Herrera Ravelo,90,2020_2021,2,162.5095833
16298,Denis Vavro,90,2020_2021,1,15.96478333
16309,Joel Robles Blázquez,90,2020_2021,1,97.66195
16335,Samuel Chimerenka Chukwueze,90,2020_2021,2,163.25285
16489,Nemanja Gudelj,90,2020_2021,1,17.66051667
16555,Joseph Aidoo,90,2020_2021,1,49.20123333
17027,Sergio Guardiola Navarro,90,2020_2021,2,94.0624
17303,Nikola Vukčević,90,2020_2021,1,67.5464
17304,Héctor Junior Firpo Adames,90,2020_2021,5,166.5026333
17620,Marc Cucurella Saseta,90,2020_2021,2,143.3717833
18395,Vinícius José Paixão de Oliveira Júnior,90,2020_2021,2,171.41245
18783,Omenuke Mfulu,90,2020_2021,1,81.17415
19597,Marcos Javier Acuña,90,2020_2021,1,95.08108333
19668,Augusto Matías Fernández,90,2020_2021,1,16.17915
19677,Karim Benzema,90,2020_2021,2,171.1467333
20033,Luuk de Jong,90,2020_2021,2,146.9932667
20055,Marc-André ter Stegen,90,2020_2021,29,2770.743133
20063,Javier Ontiveros Parra,90,2020_2021,2,108.1616833
20542,Álvaro Negredo Sánchez,90,2020_2021,2,94.64191667
21081,Juan Marcos Foyth,90,2020_2021,1,95.78026667
21225,Javier Sánchez de Felipe,90,2020_2021,2,175.12885
21399,Pablo Ínsua Blanco,90,2020_2021,2,172.8689333
21881,Sergino Dest,90,2020_2021,28,1880.064833
22020,Joaquín Fernández Moreno,90,2020_2021,1,94.93108333
22029,Kevin Vázquez Comesaña,90,2020_2021,1,93.5108
22107,Thierry Rendall Correia,90,2020_2021,1,94.05875
22128,Robin Aime Robert Le Normand,90,2020_2021,2,181.4797833
22199,Sergio Gómez Martín,90,2020_2021,2,105.5644333
22321,Ander Barrenetxea Muguruza,90,2020_2021,2,73.23935
22390,Francisco António Machado Mota de Castro Trincão,90,2020_2021,25,710.2729
22740,Kang-In Lee,90,2020_2021,1,3.57545
23211,Víctor Mollejo Carpintero,90,2020_2021,1,2.89995
23212,Martín Merquelanz Castellanos,90,2020_2021,1,95.36843333
23213,Enric Gallego Puigsech,90,2020_2021,2,28.7089
23307,Idrissa Doumbia,90,2020_2021,2,90.32046667
23322,Javier Galán Gil,90,2020_2021,2,188.8337167
23344,Aitor Fernández Abarisketa,90,2020_2021,2,190.35075
23522,Emerson Aparecido Leite de Souza Junior,90,2020_2021,2,196.01025
23627,João Pedro Neves Filipe,90,2020_2021,1,57.9476
23807,Domingos Sousa Coutinho Meneses Duarte,90,2020_2021,1,92.95638333
23811,Alberto Perea Correoso,90,2020_2021,2,161.4282167
23812,Rafael Mir Vicente,90,2020_2021,2,188.8337167
23825,Fidel Chaves de la Torre,90,2020_2021,1,33.6528
23934,Rafael Jiménez Jarque,90,2020_2021,2,196.14835
23943,Rubén García Santos,90,2020_2021,2,147.4066667
23944,Oier Sanjurjo Mate,90,2020_2021,2,75.11671667
23945,Iñigo Pérez Soto,90,2020_2021,1,65.45966667
23947,Roberto Torres Morales,90,2020_2021,2,114.2044667
23948,Carlos Clerc Martínez,90,2020_2021,1,95.62636667
23949,Unai García Lugea,90,2020_2021,1,95.36925
23950,David García Zubiría,90,2020_2021,1,93.93393333
23966,Mickaël Malsa,90,2020_2021,2,129.40515
23967,Alejandro Fernández Iglesias,90,2020_2021,2,135.8617
23970,José María Martín-Bejarano Serrano,90,2020_2021,1,37.27105
23971,Jairo Izquierdo González,90,2020_2021,2,144.2310333
23973,Salvador Sánchez Ponce,90,2020_2021,1,64.03473333
23978,Manuel Javier Vallejo Galván,90,2020_2021,1,6.452683333
24037,Alberto Soro Álvarez,90,2020_2021,1,25.10081667
24049,Luis Jesús Rioja González,90,2020_2021,2,119.8198
24052,Yan Brice Eteki,90,2020_2021,2,153.3350167
24053,Álvaro Giménez Candela,90,2020_2021,1,64.53733333
24055,Juan Carlos Real Ruiz,90,2020_2021,1,20.6542
24085,Pervis Josué Estupiñán Tenorio,90,2020_2021,2,130.0286667
24093,Luis Javier Suárez Charris,90,2020_2021,2,132.4377667
24126,José Antonio Rodríguez Díaz,90,2020_2021,1,92.95638333
24133,Víctor David Díaz Miguel,90,2020_2021,1,94.65401667
24134,Germán Sánchez Barahona,90,2020_2021,2,187.6104
24136,Federico Vico Villegas,90,2020_2021,1,9.101233333
24138,Joaquín José Marín Ruiz,90,2020_2021,1,94.65401667
24140,Rui Tiago Dantas da Silva,90,2020_2021,1,92.95638333
24144,Ángel Montoro Sánchez,90,2020_2021,1,46.0714
24165,Edgar Badía Guardiola,90,2020_2021,1,93.94706667
24166,Juan Francisco Martínez Modesto,90,2020_2021,1,21.368
24169,Gonzalo Cacicedo Verdú,90,2020_2021,1,93.94706667
24172,Álvaro Juan Cruz Armada,90,2020_2021,1,72.85315
24211,Sergio Herrera Pirón,90,2020_2021,2,189.3031833
24212,Aridane Hernández Umpiérrez,90,2020_2021,1,93.93393333
24236,Ander Guevara Lajo,90,2020_2021,2,152.3701
24251,José Antonio Morente Oliva,90,2020_2021,1,33.55738333
24267,Uroš Račić,90,2020_2021,2,178.7896
24272,Luis Milla Manzanares,90,2020_2021,1,46.88498333
24315,Enrique Barja Afonso,90,2020_2021,2,81.19473333
24322,Isaac Carcelén Valencia,90,2020_2021,2,196.14835
24517,José Raúl Gutiérrez Parejo,90,2020_2021,1,93.94706667
24593,Marcos Mauro López Gutiérrez,90,2020_2021,2,128.2556167
24616,Luis Alfonso Espino García,90,2020_2021,2,196.14835
24681,Daniel Escriche Romero,90,2020_2021,1,62.6156
24712,Jon Ander Garrido Moracia,90,2020_2021,1,60.27238333
24730,Lucas René Olaza Catrofe,90,2020_2021,2,195.33365
24777,Waldo Rubio Martín,90,2020_2021,1,9.408733333
24841,Ricard Puig Martí,90,2020_2021,11,291.3879833
24921,Martín Zubimendi Ibáñez,90,2020_2021,2,168.7253667
25005,Alejandro Blanco Sánchez,90,2020_2021,1,58.25918333
25104,Rodrygo Silva de Goes,90,2020_2021,1,13.71133333
25134,Deyverson Brum Silva Acosta,90,2020_2021,2,69.2718
25598,Álvaro Fernández Llorente,90,2020_2021,2,188.8337167
25702,Carlos Neva Tey,90,2020_2021,1,46.0714
25704,Aarón Escandell Banacloche,90,2020_2021,1,94.65401667
26009,Roberto Soldado Rillo,90,2020_2021,2,106.6518333
26387,Edgar Antonio Méndez Ortega,90,2020_2021,2,151.67655
26404,Guido Rodríguez,90,2020_2021,2,117.6403
28658,Augusto Jorge Mateo Solari,90,2020_2021,1,24.89475
29198,Jeremías Ledesma,90,2020_2021,2,196.14835
29310,Shon Zalman Weissman,90,2020_2021,1,94.93108333
30081,Nehuén Pérez,90,2020_2021,1,94.65401667
30277,Jon Moncayola Tollar,90,2020_2021,2,189.3031833
30370,Jens Jønsson,90,2020_2021,2,102.4400667
30419,Alberto Rodríguez Baró,90,2020_2021,1,92.93498333
30483,Jaime Seoane Valenciano,90,2020_2021,2,105.6748833
30486,Pedro González López,90,2020_2021,35,2347.072117
30492,Francisco Javier Hidalgo Gómez,90,2020_2021,1,14.29361667
30593,Daniel Gómez Alcón,90,2020_2021,2,129.7966833
30756,Anssumane Fati,90,2020_2021,7,452.5581
30760,Borja Sainz Eguskiza,90,2020_2021,1,10.5269
31090,Takefusa Kubo,90,2020_2021,2,114.0299667
31235,Marcos André de Sousa Mendonça,90,2020_2021,2,63.70918333
31779,Tomas Franco Tavares,90,2020_2021,1,38.29328333
31914,Omobolaji Habeeb Adekanye,90,2020_2021,1,14.70583333
31931,Christian Gabriel Oliva Giménez,90,2020_2021,1,15.62683333
32185,Alejandro Remiro Gargallo,90,2020_2021,2,191.4548167
32480,Ronald Federico Araújo da Silva,90,2020_2021,21,1331.474133
32673,Jorge De Frutos Sebastián,90,2020_2021,2,176.0571333
32953,Asier Villalibre Molina,90,2020_2021,1,10.94456667
33339,Manuel Sánchez De La Peña,90,2020_2021,1,93.93393333
34323,Luis Miguel Sánchez Benítez,90,2020_2021,1,12.77291667
